Time,CORE_BOTTOM:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
08:50:00,3.336170E+03,3.796761E+04,2.944515E-01,3.348349E+00,1.014631E+04,3.034436E+04,8.955167E-01,2.676060E+00,1.920995E+04,3.049890E+04,1.695477E+00,2.689694E+00,9.322117E+03,8.059777E+03,8.227510E-01,7.108506E-01,6.098826E+03,1.027404E+04,5.382694E-01,9.061409E-01,9.168448E+03,8.060112E+03,8.091884E-01,7.108820E-01,5.999509E+03,5.148999E+03,5.295038E-01,4.541298E-01,6.924314E+03,8.129241E+03,6.111305E-01,7.169452E-01,4.582332E+03,9.844967E+03,4.044303E-01,8.682578E-01,6.768520E+03,8.262778E+03,5.973801E-01,7.287232E-01,4.479126E+03,5.430025E+03,3.953213E-01,4.788925E-01,7.474857E+03,8.028866E+03,6.597163E-01,7.081117E-01,4.929759E+03,1.028403E+04,4.350908E-01,9.070063E-01,7.319634E+03,8.028471E+03,6.460164E-01,7.080785E-01,4.831791E+03,5.130514E+03,4.264442E-01,4.524911E-01
09:00:00,3.279028E+03,3.783277E+04,2.894081E-01,3.336456E+00,9.987878E+03,3.019390E+04,8.815335E-01,2.662790E+00,1.884449E+04,3.062211E+04,1.663221E+00,2.700560E+00,9.193332E+03,8.179632E+03,8.113848E-01,7.214211E-01,6.014176E+03,1.048950E+04,5.307983E-01,9.251408E-01,9.039731E+03,8.231861E+03,7.978282E-01,7.260295E-01,5.914969E+03,5.229531E+03,5.220425E-01,4.612322E-01,6.861284E+03,8.184525E+03,6.055687E-01,7.218202E-01,4.539197E+03,9.991412E+03,4.006240E-01,8.811716E-01,6.706294E+03,8.367942E+03,5.918893E-01,7.379974E-01,4.436519E+03,5.467015E+03,3.915616E-01,4.821543E-01,7.386110E+03,8.089473E+03,6.518846E-01,7.134565E-01,4.870428E+03,1.045944E+04,4.298549E-01,9.224737E-01,7.231262E+03,8.141403E+03,6.382178E-01,7.180384E-01,4.772598E+03,5.173432E+03,4.212205E-01,4.562759E-01
09:10:00,3.228802E+03,3.771559E+04,2.849751E-01,3.326122E+00,9.851684E+03,3.006415E+04,8.695130E-01,2.651348E+00,1.852310E+04,3.078494E+04,1.634855E+00,2.714920E+00,9.081613E+03,8.312387E+03,8.015245E-01,7.331298E-01,5.940889E+03,1.067273E+04,5.243301E-01,9.412988E-01,8.928101E+03,8.428968E+03,7.879759E-01,7.434141E-01,5.841667E+03,5.316317E+03,5.155730E-01,4.688864E-01,6.807157E+03,8.247804E+03,6.007920E-01,7.274009E-01,4.502233E+03,1.011758E+04,3.973618E-01,8.922971E-01,6.652870E+03,8.491996E+03,5.871747E-01,7.489382E-01,4.400015E+03,5.506906E+03,3.883402E-01,4.856723E-01,7.309944E+03,8.158658E+03,6.451626E-01,7.195584E-01,4.819603E+03,1.059936E+04,4.253692E-01,9.348123E-01,7.155431E+03,8.275351E+03,6.315255E-01,7.298522E-01,4.721886E+03,5.219816E+03,4.167449E-01,4.603667E-01
09:20:00,3.185078E+03,3.761219E+04,2.811160E-01,3.316994E+00,9.732563E+03,2.995077E+04,8.589993E-01,2.641341E+00,1.823736E+04,3.097982E+04,1.609636E+00,2.732099E+00,8.983599E+03,8.451902E+03,7.928739E-01,7.454310E-01,5.876724E+03,1.082853E+04,5.186670E-01,9.550337E-01,8.830185E+03,8.647749E+03,7.793339E-01,7.627063E-01,5.777473E+03,5.407631E+03,5.099074E-01,4.769376E-01,6.759935E+03,8.313736E+03,5.966246E-01,7.332129E-01,4.470060E+03,1.022153E+04,3.945224E-01,9.014617E-01,6.606274E+03,8.631530E+03,5.830625E-01,7.612414E-01,4.368252E+03,5.548602E+03,3.855370E-01,4.893478E-01,7.243609E+03,8.230926E+03,6.393081E-01,7.259291E-01,4.775429E+03,1.070894E+04,4.214706E-01,9.444717E-01,7.089413E+03,8.427449E+03,6.256991E-01,7.432634E-01,4.677818E+03,5.268380E+03,4.128556E-01,4.646477E-01
09:30:00,3.146553E+03,3.752267E+04,2.777158E-01,3.309078E+00,9.626713E+03,2.985352E+04,8.496569E-01,2.632748E+00,1.798083E+04,3.120349E+04,1.586994E+00,2.751806E+00,8.896678E+03,8.596781E+03,7.852025E-01,7.582005E-01,5.819937E+03,1.095826E+04,5.136551E-01,9.664649E-01,8.743365E+03,8.886074E+03,7.716713E-01,7.837170E-01,5.720658E+03,5.502945E+03,5.048929E-01,4.853385E-01,6.718140E+03,8.381535E+03,5.929359E-01,7.391861E-01,4.441653E+03,1.030260E+04,3.920154E-01,9.086038E-01,6.565044E+03,8.784939E+03,5.794238E-01,7.747644E-01,4.340215E+03,5.591927E+03,3.830626E-01,4.931645E-01,7.185031E+03,8.305461E+03,6.341382E-01,7.324954E-01,4.736507E+03,1.079012E+04,4.180355E-01,9.516220E-01,7.031139E+03,8.595946E+03,6.205559E-01,7.581165E-01,4.638995E+03,5.318960E+03,4.094292E-01,4.691039E-01
09:40:00,3.112132E+03,3.744061E+04,2.746778E-01,3.301830E+00,9.531175E+03,2.976553E+04,8.412247E-01,2.624979E+00,1.774800E+04,3.144492E+04,1.566445E+00,2.773089E+00,8.818716E+03,8.743726E+03,7.783216E-01,7.711560E-01,5.769105E+03,1.106001E+04,5.091687E-01,9.754325E-01,8.665504E+03,9.139251E+03,7.647994E-01,8.060419E-01,5.669796E+03,5.600082E+03,5.004039E-01,4.939027E-01,6.680639E+03,8.449247E+03,5.896262E-01,7.451544E-01,4.416227E+03,1.035973E+04,3.897714E-01,9.136377E-01,6.528060E+03,8.949000E+03,5.761597E-01,7.892300E-01,4.315128E+03,5.635576E+03,3.808484E-01,4.970119E-01,7.132588E+03,8.379955E+03,6.295097E-01,7.390615E-01,4.701741E+03,1.084185E+04,4.149671E-01,9.561783E-01,6.978988E+03,8.777081E+03,6.159532E-01,7.740879E-01,4.604323E+03,5.370017E+03,4.063691E-01,4.736043E-01
09:50:00,3.080997E+03,3.736622E+04,2.719298E-01,3.295250E+00,9.443900E+03,2.968686E+04,8.335218E-01,2.618025E+00,1.753518E+04,3.170067E+04,1.547661E+00,2.795625E+00,8.748160E+03,8.892134E+03,7.720944E-01,7.842364E-01,5.723188E+03,1.113373E+04,5.051161E-01,9.819245E-01,8.595050E+03,9.405107E+03,7.585812E-01,8.294803E-01,5.623851E+03,5.698564E+03,4.963489E-01,5.025830E-01,6.646577E+03,8.516957E+03,5.866200E-01,7.511196E-01,4.393189E+03,1.039306E+04,3.877381E-01,9.165695E-01,6.494477E+03,9.122324E+03,5.731958E-01,8.045092E-01,4.292401E+03,5.679478E+03,3.788426E-01,5.008796E-01,7.085086E+03,8.454440E+03,6.253173E-01,7.456234E-01,4.670321E+03,1.086453E+04,4.121940E-01,9.581702E-01,6.931767E+03,8.969311E+03,6.117856E-01,7.910338E-01,4.572991E+03,5.421446E+03,4.036038E-01,4.781353E-01
10:00:00,3.052556E+03,3.729776E+04,2.694196E-01,3.289191E+00,9.363499E+03,2.961556E+04,8.264256E-01,2.611720E+00,1.733991E+04,3.196843E+04,1.530426E+00,2.819219E+00,8.683900E+03,9.046880E+03,7.664229E-01,7.978753E-01,5.681439E+03,1.117328E+04,5.014313E-01,9.854022E-01,8.530891E+03,9.682450E+03,7.529186E-01,8.539308E-01,5.582074E+03,5.801570E+03,4.926617E-01,5.116617E-01,6.615317E+03,8.589360E+03,5.838610E-01,7.574985E-01,4.372092E+03,1.039666E+04,3.858761E-01,9.168800E-01,6.463663E+03,9.304579E+03,5.704762E-01,8.205755E-01,4.271595E+03,5.726882E+03,3.770063E-01,5.050559E-01,7.041653E+03,8.533832E+03,6.214839E-01,7.526176E-01,4.641653E+03,1.085205E+04,4.096638E-01,9.570605E-01,6.888606E+03,9.171881E+03,6.079762E-01,8.088909E-01,4.544407E+03,5.476465E+03,4.010810E-01,4.829827E-01
10:10:00,3.026283E+03,3.723399E+04,2.671008E-01,3.283546E+00,9.288637E+03,2.955023E+04,8.198182E-01,2.605941E+00,1.715947E+04,3.224729E+04,1.514501E+00,2.843791E+00,8.624897E+03,9.202280E+03,7.612153E-01,8.115714E-01,5.643165E+03,1.118480E+04,4.980534E-01,9.864074E-01,8.471989E+03,9.967159E+03,7.477200E-01,8.790303E-01,5.543774E+03,5.905258E+03,4.892813E-01,5.208005E-01,6.586331E+03,8.661220E+03,5.813028E-01,7.638294E-01,4.352571E+03,1.037631E+04,3.841532E-01,9.150782E-01,6.435098E+03,9.491718E+03,5.679551E-01,8.370722E-01,4.252347E+03,5.774019E+03,3.753075E-01,5.092086E-01,7.001534E+03,8.612892E+03,6.179431E-01,7.595825E-01,4.615225E+03,1.081060E+04,4.073313E-01,9.533956E-01,6.848749E+03,9.380552E+03,6.044586E-01,8.272856E-01,4.518060E+03,5.531550E+03,3.987557E-01,4.878359E-01
10:20:00,3.001757E+03,3.717617E+04,2.649361E-01,3.278436E+00,9.218256E+03,2.949201E+04,8.136064E-01,2.600798E+00,1.699158E+04,3.253758E+04,1.499683E+00,2.869381E+00,8.570304E+03,9.358151E+03,7.563970E-01,8.253129E-01,5.607804E+03,1.116955E+04,4.949324E-01,9.850571E-01,8.417496E+03,1.025756E+04,7.429105E-01,9.046351E-01,5.508386E+03,6.009445E+03,4.861580E-01,5.299856E-01,6.559207E+03,8.732475E+03,5.789088E-01,7.701097E-01,4.334338E+03,1.033320E+04,3.825439E-01,9.112720E-01,6.408371E+03,9.682407E+03,5.655962E-01,8.538848E-01,4.234372E+03,5.820867E+03,3.737211E-01,5.133377E-01,6.964133E+03,8.691343E+03,6.146421E-01,7.664969E-01,4.590634E+03,1.074185E+04,4.051609E-01,9.473269E-01,6.811603E+03,9.593559E+03,6.011801E-01,8.460662E-01,4.493546E+03,5.586418E+03,3.965921E-01,4.926720E-01
10:30:00,2.978649E+03,3.711843E+04,2.628966E-01,3.273361E+00,9.151562E+03,2.943472E+04,8.077199E-01,2.595761E+00,1.683448E+04,3.283114E+04,1.485817E+00,2.895286E+00,8.519458E+03,9.511733E+03,7.519094E-01,8.388648E-01,5.574912E+03,1.112643E+04,4.920294E-01,9.812599E-01,8.366747E+03,1.054913E+04,7.384315E-01,9.303578E-01,5.475468E+03,6.112296E+03,4.832527E-01,5.390609E-01,6.533620E+03,8.800948E+03,5.766505E-01,7.761536E-01,4.317167E+03,1.026660E+04,3.810285E-01,9.054025E-01,6.383164E+03,9.873303E+03,5.633714E-01,8.707258E-01,4.217448E+03,5.866121E+03,3.722274E-01,5.173321E-01,6.928990E+03,8.766747E+03,6.115405E-01,7.731531E-01,4.567567E+03,1.064510E+04,4.031250E-01,9.388001E-01,6.776708E+03,9.807095E+03,5.981003E-01,8.649052E-01,4.470553E+03,5.639463E+03,3.945628E-01,4.973541E-01
10:40:00,2.956700E+03,3.706523E+04,2.609594E-01,3.268680E+00,9.087929E+03,2.938303E+04,8.021037E-01,2.591212E+00,1.668674E+04,3.313196E+04,1.472777E+00,2.921824E+00,8.471823E+03,9.664417E+03,7.477052E-01,8.523349E-01,5.544133E+03,1.105679E+04,4.893129E-01,9.751213E-01,8.319208E+03,1.084159E+04,7.342358E-01,9.561558E-01,5.444664E+03,6.214635E+03,4.805340E-01,5.480893E-01,6.509318E+03,8.867864E+03,5.745056E-01,7.820581E-01,4.300884E+03,1.017748E+04,3.795914E-01,8.975460E-01,6.359226E+03,1.006416E+04,5.612586E-01,8.875608E-01,4.201401E+03,5.910413E+03,3.708110E-01,5.212404E-01,6.895745E+03,8.840580E+03,6.086063E-01,7.796683E-01,4.545779E+03,1.052177E+04,4.012020E-01,9.279263E-01,6.743702E+03,1.002093E+04,5.951872E-01,8.837677E-01,4.448836E+03,5.691575E+03,3.926460E-01,5.019524E-01
10:50:00,2.935707E+03,3.701346E+04,2.591065E-01,3.264136E+00,9.026868E+03,2.933361E+04,7.967144E-01,2.586870E+00,1.654716E+04,3.343578E+04,1.460458E+00,2.948636E+00,8.426964E+03,9.814474E+03,7.437460E-01,8.655774E-01,5.515178E+03,1.096021E+04,4.867574E-01,9.666118E-01,8.274444E+03,1.113187E+04,7.302849E-01,9.817658E-01,5.415683E+03,6.315337E+03,4.779762E-01,5.569761E-01,6.486100E+03,8.932202E+03,5.724565E-01,7.877383E-01,4.285349E+03,1.006559E+04,3.782202E-01,8.876839E-01,6.336358E+03,1.025262E+04,5.592404E-01,9.041884E-01,4.186092E+03,5.953134E+03,3.694599E-01,5.250120E-01,6.864111E+03,8.911759E+03,6.058143E-01,7.859531E-01,4.525075E+03,1.037181E+04,3.993747E-01,9.147083E-01,6.712300E+03,1.023227E+04,5.924158E-01,9.024148E-01,4.428201E+03,5.742048E+03,3.908248E-01,5.064085E-01
11:00:00,2.915461E+03,3.696291E+04,2.573195E-01,3.259699E+00,8.967804E+03,2.928619E+04,7.915014E-01,2.582706E+00,1.641422E+04,3.373919E+04,1.448725E+00,2.975414E+00,8.384410E+03,9.955499E+03,7.399903E-01,8.780239E-01,5.487738E+03,1.084300E+04,4.843356E-01,9.562820E-01,8.231983E+03,1.141607E+04,7.265374E-01,1.006841E+00,5.388218E+03,6.410124E+03,4.755521E-01,5.653417E-01,6.463789E+03,8.988612E+03,5.704873E-01,7.927196E-01,4.270437E+03,9.937133E+03,3.769041E-01,8.763611E-01,6.314383E+03,1.043538E+04,5.573009E-01,9.203138E-01,4.171399E+03,5.990526E+03,3.681631E-01,5.283139E-01,6.833807E+03,8.974641E+03,6.031397E-01,7.915064E-01,4.505267E+03,1.020227E+04,3.976265E-01,8.997624E-01,6.682222E+03,1.043783E+04,5.897611E-01,9.205530E-01,4.408458E+03,5.787076E+03,3.890823E-01,5.103846E-01
11:10:00,2.895848E+03,3.691324E+04,2.555886E-01,3.255341E+00,8.910510E+03,2.924037E+04,7.864446E-01,2.578683E+00,1.628730E+04,3.403882E+04,1.437522E+00,3.001858E+00,8.343906E+03,1.009090E+04,7.364155E-01,8.899742E-01,5.461641E+03,1.069871E+04,4.820323E-01,9.435650E-01,8.191568E+03,1.169258E+04,7.229704E-01,1.031238E+00,5.362095E+03,6.501248E+03,4.732466E-01,5.733842E-01,6.442264E+03,9.040858E+03,5.685875E-01,7.973338E-01,4.256066E+03,9.786030E+03,3.756358E-01,8.630412E-01,6.293185E+03,1.061220E+04,5.554300E-01,9.359158E-01,4.157239E+03,6.025329E+03,3.669133E-01,5.313875E-01,6.804673E+03,9.032848E+03,6.005684E-01,7.966475E-01,4.486245E+03,1.000725E+04,3.959477E-01,8.825702E-01,6.653308E+03,1.063672E+04,5.872092E-01,9.381024E-01,4.389499E+03,5.829016E+03,3.874090E-01,5.140884E-01
11:20:00,2.876785E+03,3.686287E+04,2.539060E-01,3.250920E+00,8.854807E+03,2.919449E+04,7.815283E-01,2.574654E+00,1.616588E+04,3.433106E+04,1.426806E+00,3.027650E+00,8.305248E+03,1.021998E+04,7.330035E-01,9.013679E-01,5.436751E+03,1.052755E+04,4.798356E-01,9.284781E-01,8.152997E+03,1.195912E+04,7.195662E-01,1.054755E+00,5.337179E+03,6.588246E+03,4.710475E-01,5.810628E-01,6.421434E+03,9.088761E+03,5.667491E-01,8.015649E-01,4.242172E+03,9.612414E+03,3.744095E-01,8.477357E-01,6.272672E+03,1.078156E+04,5.536195E-01,9.508595E-01,4.143549E+03,6.057349E+03,3.657051E-01,5.342157E-01,6.776586E+03,9.086401E+03,5.980895E-01,8.013782E-01,4.467924E+03,9.787219E+03,3.943307E-01,8.631724E-01,6.625434E+03,1.082716E+04,5.847491E-01,9.549071E-01,4.371237E+03,5.867894E+03,3.857973E-01,5.175222E-01
11:30:00,2.858193E+03,3.681373E+04,2.522651E-01,3.246590E+00,8.800516E+03,2.915056E+04,7.767365E-01,2.570782E+00,1.604943E+04,3.461745E+04,1.416528E+00,3.052909E+00,8.268246E+03,1.034342E+04,7.297378E-01,9.122556E-01,5.412942E+03,1.033191E+04,4.777342E-01,9.112249E-01,8.116081E+03,1.221502E+04,7.163080E-01,1.077326E+00,5.313345E+03,6.671522E+03,4.689439E-01,5.884083E-01,6.401222E+03,9.133268E+03,5.649652E-01,8.054909E-01,4.228700E+03,9.417769E+03,3.732204E-01,8.305707E-01,6.252767E+03,1.094301E+04,5.518627E-01,9.650987E-01,4.130276E+03,6.087062E+03,3.645336E-01,5.368368E-01,6.749435E+03,9.136297E+03,5.956931E-01,8.057797E-01,4.450228E+03,9.544492E+03,3.927688E-01,8.417667E-01,6.598490E+03,1.100843E+04,5.823710E-01,9.708953E-01,4.353599E+03,5.904317E+03,3.842405E-01,5.207351E-01
11:40:00,2.840010E+03,3.676445E+04,2.506602E-01,3.242245E+00,8.747487E+03,2.910700E+04,7.720561E-01,2.566941E+00,1.593750E+04,3.489585E+04,1.406649E+00,3.077461E+00,8.232740E+03,1.046067E+04,7.266041E-01,9.225966E-01,5.390108E+03,1.011448E+04,4.757189E-01,8.920490E-01,8.080658E+03,1.245833E+04,7.131816E-01,1.098784E+00,5.290484E+03,6.750743E+03,4.669263E-01,5.953950E-01,6.381564E+03,9.174017E+03,5.632302E-01,8.090846E-01,4.215606E+03,9.203935E+03,3.720648E-01,8.117123E-01,6.233408E+03,1.109528E+04,5.501540E-01,9.785273E-01,4.117375E+03,6.114345E+03,3.633950E-01,5.392429E-01,6.723128E+03,9.182130E+03,5.933713E-01,8.098220E-01,4.433095E+03,9.281731E+03,3.912567E-01,8.185928E-01,6.572385E+03,1.117920E+04,5.800670E-01,9.859557E-01,4.336521E+03,5.938017E+03,3.827332E-01,5.237072E-01
11:50:00,2.822281E+03,3.671524E+04,2.490955E-01,3.237905E+00,8.695935E+03,2.906403E+04,7.675061E-01,2.563152E+00,1.583029E+04,3.516531E+04,1.397187E+00,3.101224E+00,8.198734E+03,1.057199E+04,7.236028E-01,9.324142E-01,5.368247E+03,9.879401E+03,4.737895E-01,8.713154E-01,8.046732E+03,1.268810E+04,7.101874E-01,1.119048E+00,5.268598E+03,6.826028E+03,4.649947E-01,6.020346E-01,6.362458E+03,9.211164E+03,5.615439E-01,8.123605E-01,4.202887E+03,8.974124E+03,3.709422E-01,7.914445E-01,6.214593E+03,1.123763E+04,5.484934E-01,9.910816E-01,4.104844E+03,6.139276E+03,3.622890E-01,5.414416E-01,6.697695E+03,9.224073E+03,5.911266E-01,8.135208E-01,4.416539E+03,9.003078E+03,3.897955E-01,7.940169E-01,6.547146E+03,1.133855E+04,5.778394E-01,1.000009E+00,4.320018E+03,5.969088E+03,3.812767E-01,5.264474E-01
12:00:00,2.804940E+03,3.666593E+04,2.475649E-01,3.233556E+00,8.645643E+03,2.902142E+04,7.630674E-01,2.559394E+00,1.572727E+04,3.542478E+04,1.388094E+00,3.124106E+00,8.166073E+03,1.067723E+04,7.207201E-01,9.416952E-01,5.347258E+03,9.632286E+03,4.719370E-01,8.495207E-01,8.014149E+03,1.290323E+04,7.073116E-01,1.138021E+00,5.247584E+03,6.897272E+03,4.631400E-01,6.083177E-01,6.343848E+03,9.244826E+03,5.599014E-01,8.153292E-01,4.190505E+03,8.732650E+03,3.698493E-01,7.701482E-01,6.196266E+03,1.136953E+04,5.468759E-01,1.002714E+00,4.092644E+03,6.161915E+03,3.612122E-01,5.434380E-01,6.673039E+03,9.262241E+03,5.889505E-01,8.168869E-01,4.400499E+03,8.714250E+03,3.883798E-01,7.685437E-01,6.522680E+03,1.148562E+04,5.756801E-01,1.012979E+00,4.304028E+03,5.997593E+03,3.798655E-01,5.289613E-01
