Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
17:40:00,2.638134E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.158985E+00,8.947874E+04,1.196847E+05,3.011530E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.426666E+00,8.130240E+04,1.117524E+05,4.176453E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.811870E+00,9.676600E+04,1.279707E+05
17:50:00,2.634393E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.116344E+00,8.885052E+04,1.190419E+05,3.003837E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.376211E+00,8.058696E+04,1.110181E+05,4.166457E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.719788E+00,9.558587E+04,1.267618E+05
18:00:00,2.630707E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.069561E+00,8.817606E+04,1.183505E+05,2.996266E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.321241E+00,7.982112E+04,1.102298E+05,4.156659E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.620625E+00,9.432668E+04,1.254692E+05
18:10:00,2.627073E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.016618E+00,8.735674E+04,1.175088E+05,2.988815E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.260758E+00,7.891764E+04,1.092975E+05,4.147055E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.513414E+00,9.290156E+04,1.240034E+05
18:20:00,2.623490E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.956195E+00,8.645391E+04,1.165808E+05,2.981481E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.193525E+00,7.793881E+04,1.082864E+05,4.137639E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.397077E+00,9.137456E+04,1.224319E+05
18:30:00,2.619958E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.886878E+00,8.545179E+04,1.155509E+05,2.974262E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.117851E+00,7.686574E+04,1.071776E+05,4.128408E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.270179E+00,8.972967E+04,1.207390E+05
18:40:00,2.616475E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.807861E+00,8.434139E+04,1.144130E+05,2.967155E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.032760E+00,7.568756E+04,1.059640E+05,4.119356E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,7.131982E+00,8.795864E+04,1.189204E+05
18:50:00,2.613041E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.716807E+00,8.309662E+04,1.131354E+05,2.960157E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.935630E+00,7.437498E+04,1.046099E+05,4.110479E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.980161E+00,8.603553E+04,1.169431E+05
19:00:00,2.609654E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.618971E+00,8.177614E+04,1.117823E+05,2.953267E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.831643E+00,7.298586E+04,1.031792E+05,4.101773E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.820110E+00,8.402054E+04,1.148732E+05
19:10:00,2.606313E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.522294E+00,8.052948E+04,1.105050E+05,2.946482E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.728734E+00,7.166965E+04,1.018233E+05,4.093233E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.660254E+00,8.206862E+04,1.128667E+05
19:20:00,2.603018E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.431648E+00,7.935013E+04,1.092897E+05,2.939801E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.632088E+00,7.042334E+04,1.005306E+05,4.084857E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.506187E+00,8.018130E+04,1.109154E+05
19:30:00,2.599767E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.352053E+00,7.829413E+04,1.081937E+05,2.933220E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.547137E+00,6.930758E+04,9.936379E+04,4.076639E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.363811E+00,7.842447E+04,1.090871E+05
19:40:00,2.596560E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.283512E+00,7.736153E+04,1.072207E+05,2.926739E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.473982E+00,6.832348E+04,9.832819E+04,4.068577E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.233663E+00,7.680414E+04,1.073932E+05
19:50:00,2.593396E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.229583E+00,7.659205E+04,1.064202E+05,2.920354E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.416329E+00,6.751244E+04,9.747742E+04,4.060666E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.119950E+00,7.536726E+04,1.058938E+05
20:00:00,2.590274E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.186432E+00,7.594288E+04,1.057488E+05,2.914065E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.370287E+00,6.683100E+04,9.676752E+04,4.052904E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.019406E+00,7.407738E+04,1.045528E+05
20:10:00,2.587193E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.148739E+00,7.538508E+04,1.051737E+05,2.907868E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.330274E+00,6.624731E+04,9.616173E+04,4.045285E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.926863E+00,7.290727E+04,1.033384E+05
20:20:00,2.584152E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.113584E+00,7.485562E+04,1.046279E+05,2.901763E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.293082E+00,6.569512E+04,9.558874E+04,4.037808E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.839507E+00,7.179505E+04,1.021837E+05
20:30:00,2.581151E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.080450E+00,7.434873E+04,1.041051E+05,2.895748E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.258090E+00,6.516748E+04,9.504099E+04,4.030469E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.756917E+00,7.073605E+04,1.010836E+05
20:40:00,2.578189E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.049063E+00,7.386135E+04,1.036023E+05,2.889820E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.225001E+00,6.466111E+04,9.451513E+04,4.023265E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.678942E+00,6.972859E+04,1.000365E+05
20:50:00,2.575264E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,6.019224E+00,7.339125E+04,1.031174E+05,2.883978E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.193598E+00,6.417354E+04,9.400880E+04,4.016192E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.605404E+00,6.877064E+04,9.904061E+04
21:00:00,2.572377E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.990777E+00,7.293668E+04,1.026486E+05,2.878220E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.163707E+00,6.370288E+04,9.352014E+04,4.009248E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.536080E+00,6.785976E+04,9.809354E+04
21:10:00,2.569527E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.963392E+00,7.249398E+04,1.021920E+05,2.872545E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.134966E+00,6.324504E+04,9.304474E+04,4.002430E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.470496E+00,6.699062E+04,9.718961E+04
21:20:00,2.566712E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.936950E+00,7.206181E+04,1.017462E+05,2.866952E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.107241E+00,6.279855E+04,9.258110E+04,3.995734E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.408429E+00,6.616074E+04,9.632635E+04
21:30:00,2.563933E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.911348E+00,7.163902E+04,1.013101E+05,2.861437E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.080419E+00,6.236214E+04,9.212789E+04,3.989159E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.349594E+00,6.536694E+04,9.550040E+04
21:40:00,2.561189E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.886499E+00,7.122463E+04,1.008826E+05,2.856001E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.054403E+00,6.193473E+04,9.168398E+04,3.982701E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.293716E+00,6.460616E+04,9.470857E+04
21:50:00,2.558478E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.862328E+00,7.081781E+04,1.004630E+05,2.850641E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.029109E+00,6.151538E+04,9.124843E+04,3.976359E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.240544E+00,6.387559E+04,9.394800E+04
22:00:00,2.555801E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.838769E+00,7.041782E+04,1.000504E+05,2.845356E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.004467E+00,6.110331E+04,9.082040E+04,3.970128E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,5.189844E+00,6.317261E+04,9.321603E+04
22:10:00,2.213879E+00,9.132764E+02,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,4.905384E+00,6.074640E+04,8.941184E+04,2.368924E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,4.160101E+00,5.215251E+04,8.081698E+04,3.305837E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,4.303673E+00,5.379493E+04,8.277819E+04
22:20:00,1.872411E+00,3.696358E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,4.023886E+00,5.167079E+04,7.934577E+04,1.918887E+00,3.317623E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,3.341073E+00,4.347022E+04,7.102484E+04,2.642612E+00,0.000000E+00,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,3.459774E+00,4.488103E+04,7.273370E+04
22:30:00,1.531392E+00,6.475785E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,3.222300E+00,4.300731E+04,6.965028E+04,1.566230E+00,6.191875E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,2.590169E+00,3.514336E+04,6.150073E+04,1.980434E+00,2.815997E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,2.689407E+00,3.636616E+04,6.297038E+04
22:40:00,1.190817E+00,9.251607E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,2.499105E+00,3.470027E+04,6.036578E+04,1.214030E+00,9.062411E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,1.938506E+00,2.752399E+04,5.279641E+04,1.374898E+00,7.751296E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,2.017453E+00,2.852665E+04,5.398967E+04
22:50:00,8.629992E-01,7.188069E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,1.784801E+00,2.585368E+04,5.052889E+04,8.662649E-01,7.215269E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,1.319792E+00,1.974414E+04,4.389615E+04,9.427025E-01,7.851932E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,1.377153E+00,2.049217E+04,4.476160E+04
23:00:00,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,1.160227E+00,1.757243E+04,4.142700E+04,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.671254E-01,1.314510E+04,3.111720E+04,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,8.684296E-01,1.316487E+04,3.116399E+04
23:10:00,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,1.321194E+00,1.968527E+04,4.372759E+04,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,9.171382E-01,1.381832E+04,3.282399E+04,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,9.632161E-01,1.451257E+04,3.447310E+04
23:20:00,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,1.478024E+00,2.176353E+04,4.597968E+04,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,1.118806E+00,1.675319E+04,3.993433E+04,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,1.156841E+00,1.731522E+04,4.116208E+04
23:30:00,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,1.582417E+00,2.311498E+04,4.744383E+04,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,1.261677E+00,1.866382E+04,4.269145E+04,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00,8.627941E-01,0.000000E+00,1.290027E+00,1.905721E+04,4.314955E+04
23:40:00,8.627941E-01,7.186361E+03,8.627941E-01,0.000000E+00,0.000000E+00
